templates,used_attributes
"The visiting TEAM-PLACE TEAM-NAME demolished the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-PLACE TEAM-NAME picked up The TEAM-PLACE TEAM-NAME 40th win of the season and continue to rise in the TEAM-CONFERENCE behind stellar play from Rudy Gobert . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-CONFERENCE']"
The host TEAM-PLACE TEAM-NAME pulled down TEAM-REB rebounds to LA 's TEAM-PTS_QTR1 . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-REB', 'TEAM-PTS_QTR1']"
The visiting TEAM-PLACE TEAM-NAME The visiting TEAM-PLACE TEAM-NAME remain situated at TEAM-LOSSES in the TEAM-CONFERENCE . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-LOSSES', 'TEAM-CONFERENCE']"
The TEAM-NAME go on to host the NEXT-OPPONENT-TEAM on Monday . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
"The TEAM-PLACE TEAM-NAME fended off a strong STREAK-COUNT half from TEAM-PLACE to defeat the host TEAM-NAME , TEAM-PTS - TEAM-PTS , on  at  . ","['TEAM-PLACE', 'TEAM-NAME', 'STREAK-COUNT', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
"The host TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS , at  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS', '']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME used a big STREAK-COUNT - half comeback to defeat the host TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , on  at  . ","['TEAM-PLACE', 'TEAM-NAME', 'STREAK-COUNT', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
"The TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-PLACE TEAM-NAME earned a narrow comeback win against the TEAM-PLACE TEAM-NAME on  . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '']"
"The host TEAM-PLACE TEAM-NAME stunned the TEAM-PLACE TEAM-NAME on  , coming back from down TEAM-WINS to win , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-WINS', 'TEAM-PTS', 'TEAM-PTS']"
"the TEAM-NAME took down the TEAM-STANDING - seeded TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-NAME', 'TEAM-STANDING', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
the TEAM-NAME saw a high - functioning offense against TEAM-PLACE . ,"['TEAM-NAME', 'TEAM-PLACE']"
"The host TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME blew out the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME steamrolled the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"TEAM-PLACE will have to step up TEAM-PLACE road game , as TEAM-PLACE travel to face the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME for TEAM-PLACE next fixture . ","['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE']"
"The TEAM-NAME hit the road again NEXT-DAYNAME , traveling to NEXT-OPPONENT-TEAM-PLACE to face off with the NEXT-OPPONENT-TEAM . ","['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The visiting TEAM-PLACE TEAM-NAME demolished the TEAM-PLACE TEAM-NAME at  on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', '', 'TEAM-PTS', 'TEAM-PTS']"
the TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME for the TEAM-NAME next game . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-NAME']"
TEAM-PLACE will look to build off the win on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-NAME remain in the Empire State for The TEAM-NAME next contest , which comes on NEXT-DAYNAME night against the NEXT-STATE NEXT-OPPONENT-TEAM . ","['TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-NAME continue on the road and next head to the Motor City , where The TEAM-NAME 'll face the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ","['TEAM-NAME', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME for their next game . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME will look to keep the winning streak going as The TEAM-PLACE TEAM-NAME visit NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME at  on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', '', 'TEAM-PTS', 'TEAM-PTS']"
TEAM-NAME legend Charles Oakley had been in attendance of the game . ,['TEAM-NAME']
"The host TEAM-PLACE TEAM-NAME beat the visiting TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME go on to host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will return to action on NEXT-DAYNAME in a home matchup against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The host TEAM-PLACE TEAM-NAME demolished the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME took down the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME beat the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME took down the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
TEAM-PLACE 's next game will be on NEXT-DAYNAME against the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
"the TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
the TEAM-NAME move up the coast to play at the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"the TEAM-NAME provided some showtime moments after LeBron James , LEADER_FIRST_NAME LEADER_SECOND_NAME and LEADER_FIRST_NAME LEADER_SECOND_NAME put on a show at  . ","['TEAM-NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', '']"
"The TEAM-PLACE TEAM-NAME took down the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME in a comeback win on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
Next up for the TEAM-NAME the TEAM-NAME is a trip NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME next game will be on NEXT-DAYNAME , when The TEAM-NAME next game host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"TEAM-PLACE will look keep rolling on NEXT-DAYNAME , as TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for TEAM-PLACE next game . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE']"
The TEAM-NAME will look to play better on NEXT-DAYNAME in a road matchup with the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME will play again on NEXT-DAYNAME in a road matchup against the NEXT-STATE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-PLACE TEAM-NAME will go on to visit NEXT-CITY on NEXT-DAYNAME , as The TEAM-PLACE TEAM-NAME look for a 2 straight win . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME']"
"The TEAM-PLACE TEAM-NAME tied the 3 quarter , before the TEAM-NAME pulled further away in the TEAM-FG3M . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-NAME', 'TEAM-FG3M']"
The TEAM-PLACE TEAM-NAME have a couple of days off before The TEAM-PLACE TEAM-NAME take on the NEXT-OPPONENT-TEAM in NEXT-CITY on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-CITY', 'NEXT-DAYNAME']"
"TEAM-PLACE will return to action on NEXT-DAYNAME , when TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for TEAM-PLACE next game . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE']"
The TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME for The TEAM-NAME next game . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME led wire - to - wire on The TEAM-PLACE TEAM-NAME way to the TEAM-PTS - TEAM-PTS win over the visiting TEAM-PLACE TEAM-NAME on  night at American Airlines Arena . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', 'TEAM-PLACE', 'TEAM-NAME', '']"
"The TEAM-PLACE TEAM-NAME blew out the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-NAME will face the 2 night of a back - to - back as The TEAM-NAME travel to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME took down the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME blew out the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME beat the host TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS in overtime . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME beat the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"the TEAM-NAME beat the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , at  on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
"The host TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-NAME ( TEAM-PTS_QTR4 - TEAM-FGM ) will return to action on NEXT-DAYNAME in a road matchup against the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-PTS_QTR4', 'TEAM-FGM', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
"the Mavs face the 2 night of a back - to - back as the Mavs face off against the NEXT-OPPONENT-TEAM , in NEXT-OPPONENT-TEAM-PLACE on NEXT-DAYNAME . ","['NEXT-OPPONENT-TEAM', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME blew out the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-NAME will stay on the road for their next game , as their travel to NEXT-STATE to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME received a pair of strong efforts from The TEAM-PLACE TEAM-NAME dynamic backcourt duo of LEADER_FIRST_NAME LEADER_SECOND_NAME and Avery Bradley to comfortably ride to The TEAM-PLACE TEAM-NAME TEAM-STANDING straight win , and 5 road victory overall . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-STANDING']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME are off until NEXT-DAYNAME when The TEAM-PLACE TEAM-NAME host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for The TEAM-PLACE TEAM-NAME next game . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME look ahead to The TEAM-PLACE TEAM-NAME next contest on NEXT-DAYNAME in NEXT-CITY . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY']"
"The visiting TEAM-PLACE TEAM-NAME crushed the TEAM-PLACE TEAM-NAME on The visiting TEAM-PLACE TEAM-NAME home floor on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"TEAM-PLACE will stay on the road , as TEAM-PLACE play the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME for TEAM-PLACE next game . ","['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE']"
"With LEADER_FIRST_NAME LEADER_SECOND_NAME returning to TEAM-PLACE , The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME played with some serious motivation . ","['LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', 'TEAM-PLACE', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME']"
"The host TEAM-PLACE TEAM-NAME squeezed out a win against the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME will play again on NEXT-DAYNAME , when The TEAM-PLACE TEAM-NAME host the injury - riddled NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-PLACE TEAM-NAME will look to build off a solid win , as The TEAM-PLACE TEAM-NAME head straight to NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME , for The TEAM-PLACE TEAM-NAME STREAK-COUNT game in as many nights . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'STREAK-COUNT']"
"The host TEAM-PLACE TEAM-NAME beat the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
2017 has gotten off to a good start for TEAM-PLACE 's LEADER_FIRST_NAME LEADER_SECOND_NAME . ,"['TEAM-PLACE', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME']"
"The host TEAM-PLACE TEAM-NAME demolished the TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , at  on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
"In the 2 half , The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME refused to let up , as The TEAM-PLACE TEAM-NAME continued to be carried by The TEAM-PLACE TEAM-NAME rising star Nikola Jokic . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME']"
"The host TEAM-PLACE TEAM-NAME cruised past the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME blew out the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-NAME road trip continues on NEXT-DAYNAME , as The TEAM-NAME road trip play the NEXT-STATE NEXT-OPPONENT-TEAM . ","['TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will return to action on NEXT-DAYNAME against the NEXT-STATE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-PLACE TEAM-NAME seems to be slowing down , however , as  's loss marked The TEAM-PLACE TEAM-NAME 6 straight . ","['TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PLACE', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME move to TEAM-STANDING - 4 at home with the win and will look to keep The TEAM-PLACE TEAM-NAME up as The TEAM-PLACE TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-STANDING', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME will look to keep things rolling , as The TEAM-PLACE TEAM-NAME play host to the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME will look to build on this win , as The TEAM-PLACE TEAM-NAME look ahead to NEXT-DAYNAME , when The TEAM-PLACE TEAM-NAME will play host to the NEXT-OPPONENT-TEAM . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
LEADER_FIRST_NAME LEADER_SECOND_NAME led The TEAM-PLACE TEAM-NAME TEAM-PLACE . ,"['LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE']"
"TEAM-PLACE will look to rebound on NEXT-DAYNAME , when TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for TEAM-PLACE next game . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE']"
"The host TEAM-PLACE TEAM-NAME blew out the visiting TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , at  on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
"The TEAM-PLACE TEAM-NAME will look to keep rolling on NEXT-DAYNAME , when The TEAM-PLACE TEAM-NAME host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
