templates,used_attributes
"The scoring total largely consisted of a personal - best 8 REB_AVG - pointers , and he and backcourt mate FIRST_NAME SECOND_NAME combined for over half of PLAYER-TEAM-PLACE 's points on the night . ","['REB_AVG', 'FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE']"
"The scoring total largely consisted of a personal - best 8 REB_AVG - pointers , and he and backcourt mate FIRST_NAME SECOND_NAME combined for over half of PLAYER-TEAM-PLACE 's points on the night also helped the PLAYER-TEAM-NAME ( PF - STL_AVG ) tally a 48 percent success rate from the field , including a 48 percent figure from beyond the arc , with the latter number nearly doubling the PLAYER-OPPONENT-TEAM-NAME ' ( PF - STL_AVG ) number . ","['REB_AVG', 'FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'FG3M', 'PF', 'DREB', 'REB', 'STL_AVG', 'PLAYER-OPPONENT-TEAM-NAME', 'FG3M', 'PF', 'DREB', 'REB', 'STL_AVG']"
FIRST_NAME SECOND_NAME added PF assists and a steal to FIRST_NAME SECOND_NAME stellar stat line . ,"['FIRST_NAME', 'SECOND_NAME', 'AST', 'PF', 'FIRST_NAME', 'SECOND_NAME']"
FIRST_NAME SECOND_NAME contributed PTS_AVG points and added AST assists and a rebound . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'FG3A', 'FTA', 'AST']"
"No other starter managed double - digit scoring , although FIRST_NAME SECOND_NAME , starting at center , did haul in REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'REB']"
"FIRST_NAME SECOND_NAME shed FIRST_NAME SECOND_NAME defense - IS_LEADER label Saturday , collecting PTS points and setting career highs with REB rebounds and REB_AVG 3 - pointers in a win against the PLAYER-OPPONENT-TEAM-NAME . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FTM', 'OREB', 'STL', 'DD_AVG', 'IS_LEADER', 'PTS', 'FGM', 'FG3A', 'REB', 'FG3M', 'REB_AVG', 'PLAYER-OPPONENT-TEAM-NAME']"
"FIRST_NAME SECOND_NAME checked in 2 on the reserves with PTS points , REB boards , an assist and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FTA', 'REB']"
"As usual , the PLAYER-TEAM-NAME were paced by FIRST_NAME SECOND_NAME , who totaled PTS points , AST assists and REB boards . ","['PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'AST', 'REB']"
"FIRST_NAME SECOND_NAME received another start with Roy Hibbert still sidelined with a knee injury and tallied PTS points , a rebound and a block . ","['FIRST_NAME', 'SECOND_NAME', 'PTS']"
"The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME saw 9 players scoring in double figures on Monday , with FIRST_NAME SECOND_NAME leading the way . ","['PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME']"
FIRST_NAME SECOND_NAME buried AST_AVG 3 pointers in the win to go along with FIRST_NAME SECOND_NAME game leading stats . ,"['FIRST_NAME', 'SECOND_NAME', 'FG3M', 'FTM', 'AST_AVG', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME finished with PTS points , REB_AVG assists and REB rebounds , while C.J . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'AST', 'REB_AVG', 'REB']"
SECOND_NAME had a standout performance off the bench with PTS points in MIN minutes . ,"['SECOND_NAME', 'PTS', 'MIN']"
"FIRST_NAME SECOND_NAME 's finished with PTS_AVG points , AST assists , REB_AVG rebounds , REB_AVG steals and IS_LEADER block on FGM - of - FGA shooting . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'AST', 'DREB', 'REB', 'STL', 'REB_AVG', 'DREB', 'REB', 'STL', 'REB_AVG', 'BLK', 'STL_AVG', 'DD_AVG', 'IS_LEADER', 'FGM', 'FGA']"
"FIRST_NAME SECOND_NAME carried the load , as FIRST_NAME SECOND_NAME accumulated PTS points , AST_AVG rebounds , AST assists and STL steals in the win . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB', 'AST_AVG', 'FTM', 'FTA', 'AST', 'STL']"
FIRST_NAME SECOND_NAME fell 2 rebounds shy of a double - double with FIRST_NAME SECOND_NAME PTS points and REB boards . ,"['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB']"
"FIRST_NAME SECOND_NAME continued FIRST_NAME SECOND_NAME torrid scoring , as FIRST_NAME SECOND_NAME led the team with PTS_AVG points , AST_AVG rebounds and AST_AVG assists . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'DREB', 'REB', 'AST', 'AST_AVG', 'DREB', 'REB', 'AST', 'AST_AVG']"
"FIRST_NAME SECOND_NAME did n't let up though , as FIRST_NAME SECOND_NAME scored a season - high PTS points on FG3A - of - FGA shooting . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FG3A', 'FGA']"
FIRST_NAME SECOND_NAME also provided REB rebounds and 6 assists with FIRST_NAME SECOND_NAME PTS - spot in the defeat . ,"['FIRST_NAME', 'SECOND_NAME', 'REB', 'FIRST_NAME', 'SECOND_NAME', 'PTS']"
"FIRST_NAME SECOND_NAME recorded a double - double as well , totaling PTS points , REB rebounds and REB_AVG assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FG3A', 'DREB', 'AST', 'REB_AVG']"
FIRST_NAME SECOND_NAME finished the game with PTS_AVG points and REB rebounds of FIRST_NAME SECOND_NAME own . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'DREB', 'PTS_AVG', 'REB', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME is n't quite scoring like FIRST_NAME SECOND_NAME 'd hope , but FIRST_NAME SECOND_NAME continues to stuff the stat sheet with FIRST_NAME SECOND_NAME PTS - point , REB - rebound and AST_AVG - assist outing in this win . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'REB', 'AST', 'AST_AVG']"
"the PLAYER-TEAM-NAME were led by FIRST_NAME SECOND_NAME , who posted a PTS - point , REB - rebound double - double that also included an assist and a block . ","['PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB']"
"FIRST_NAME SECOND_NAME followed with PTS points , BLK rebounds , BLK assists , AST_AVG steals and BLK blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FTM', 'FTA', 'REB', 'AST', 'BLK', 'FTM', 'FTA', 'REB', 'AST', 'BLK', 'STL', 'REB_AVG', 'AST_AVG', 'FTM', 'FTA', 'REB', 'AST', 'BLK']"
"FIRST_NAME SECOND_NAME contributed PTS points , AST_AVG assists , a rebound and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FG3A', 'AST', 'AST_AVG']"
"SECOND_NAME paced the PLAYER-TEAM-NAME with PTS points , REB rebounds , AST assists and a pair of steals . ","['SECOND_NAME', 'PLAYER-TEAM-NAME', 'PTS', 'REB', 'FG3M', 'FTM', 'FTA', 'AST']"
"SECOND_NAME was outstanding in compiling a season - high PTS points , as SECOND_NAME shot FGM - of - FGA from the field and also hauled in BLK boards , an assist , BLK blocks and STL steals . ","['SECOND_NAME', 'PTS', 'SECOND_NAME', 'FGM', 'FGA', 'REB', 'BLK', 'REB', 'BLK', 'OREB', 'STL']"
"While SECOND_NAME was only able to muster 8 points , SECOND_NAME did haul in PTS_AVG rebounds and dished out BLK assists . ","['SECOND_NAME', 'SECOND_NAME', 'PTS_AVG', 'REB', 'BLK']"
"FIRST_NAME SECOND_NAME collected PTS points , REB rebounds , AST assists , a steal and a block to lead the visitors . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'AST']"
"SECOND_NAME followed with PTS points , REB rebounds , BLK assists , BLK blocks and a steal . ","['SECOND_NAME', 'PTS', 'FTM', 'REB', 'FG3A', 'AST', 'BLK', 'FG3A', 'AST', 'BLK']"
"FIRST_NAME SECOND_NAME was solid with FIRST_NAME SECOND_NAME best effort since returning FG3A games ago , posting a season - best PTS points and adding REB rebounds , AST_AVG assists and a block . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FG3A', 'PTS', 'REB', 'DREB', 'AST', 'REB_AVG', 'AST_AVG']"
"FIRST_NAME SECOND_NAME totaled a modest PTS points , AST_AVG assists , a rebound and a steal , and hit a clutch 23 - foot AST_AVG - pointer with 22 seconds remaining to extend PLAYER-TEAM-PLACE 's advantage to 115 - 110 . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'AST', 'AST_AVG', 'FGM', 'AST', 'AST_AVG', 'PLAYER-TEAM-PLACE']"
FIRST_NAME SECOND_NAME paced the bench with MIN points . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'MIN']"
FIRST_NAME SECOND_NAME led the PLAYER-TEAM-NAME with PTS points and supplemented the PLAYER-TEAM-NAME with REB rebounds and AST assists . ,"['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-NAME', 'PTS', 'PLAYER-TEAM-NAME', 'FGM', 'REB', 'AST']"
"FIRST_NAME SECOND_NAME was next with PTS points , REB rebounds and AST_AVG assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FGM', 'AST', 'AST_AVG']"
"SECOND_NAME collected PTS points , REB rebounds , AST assists , a steal and a block to lead PLAYER-TEAM-PLACE . ","['SECOND_NAME', 'PTS', 'REB', 'AST', 'PLAYER-TEAM-PLACE']"
FIRST_NAME SECOND_NAME totaled a modest PTS points but hit a clutch 23 - foot AST_AVG - pointer with 22 seconds remaining to extend PLAYER-TEAM-PLACE 's advantage to 115 - 110 . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'AST', 'AST_AVG', 'PLAYER-TEAM-PLACE']"
"FIRST_NAME SECOND_NAME led the team in scoring though , providing PTS points , BLK assists and BLK steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST', 'BLK', 'AST', 'BLK']"
"After FIRST_NAME SECOND_NAME dropped a season - high 35 points on Friday , FIRST_NAME SECOND_NAME went just DREB - of - FGA from the field here en route to PTS points . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FGM', 'FG3A', 'DREB', 'FGA', 'PTS']"
"FIRST_NAME SECOND_NAME led the team in scoring , dropping PTS points and grabbing REB boards . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME also scored PTS points , adding REB rebounds on an ugly DREB - of - FGA shooting . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FGM', 'FG3A', 'DREB', 'FGA']"
"FIRST_NAME SECOND_NAME was the biggest surprise , as FIRST_NAME SECOND_NAME scored a season - high PTS points and grabbed a career - high REB rebounds in FIRST_NAME SECOND_NAME DD_AVG start with the PLAYER-TEAM-NAME . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FIRST_NAME', 'SECOND_NAME', 'FG3M', 'FTM', 'STL', 'DD_AVG', 'PLAYER-TEAM-NAME']"
"FIRST_NAME SECOND_NAME led the team in scoring , tallying PTS points , BLK assists and BLK blocks in the win . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST', 'BLK', 'AST', 'BLK']"
"FIRST_NAME SECOND_NAME recorded a double - double , totaling PTS_AVG points and REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'REB']"
"FIRST_NAME SECOND_NAME added REB rebounds , REB assists , a steal and a block to FIRST_NAME SECOND_NAME scoring total . ","['FIRST_NAME', 'SECOND_NAME', 'REB', 'REB', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME unsurprisingly led the way with PTS points , REB_AVG assists , STL rebounds , STL steals and a block . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3M', 'AST', 'REB_AVG', 'FTA', 'REB', 'STL', 'FTA', 'REB', 'STL']"
FIRST_NAME SECOND_NAME registered a modest DREB points but did haul in PTS_AVG rebounds . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB', 'PTS_AVG']"
"FIRST_NAME SECOND_NAME paced the REB_AVG unit with PTS points , REB_AVG rebounds , REB_AVG assists and a block . ","['FIRST_NAME', 'SECOND_NAME', 'FTM', 'FTA', 'DREB', 'REB', 'AST', 'REB_AVG', 'PTS', 'FTM', 'FTA', 'DREB', 'REB', 'AST', 'REB_AVG', 'FTM', 'FTA', 'DREB', 'REB', 'AST', 'REB_AVG']"
FIRST_NAME SECOND_NAME scored just PTS points over MIN minutes . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'MIN']"
"FIRST_NAME SECOND_NAME was once again solid off the bench , leading the OREB unit with FGA points . ","['FIRST_NAME', 'SECOND_NAME', 'OREB', 'PTS', 'FGA']"
"FIRST_NAME SECOND_NAME filled out the stat sheet nicely with a near double - double consisting of PTS_AVG points , REB rebounds , REB_AVG assists and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'PTS_AVG', 'DREB', 'REB', 'AST', 'REB_AVG']"
"The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( 11 - 8 ) were better overall from the field ( 47 percent ) , even though FIRST_NAME SECOND_NAME paced the offense with a relatively modest PTS points . ","['PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS']"
"FIRST_NAME SECOND_NAME led PLAYER-TEAM-PLACE with PTS points , which FIRST_NAME SECOND_NAME supplemented with REB rebounds , an assist and STL steals . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PTS', 'FIRST_NAME', 'SECOND_NAME', 'REB', 'FG3A', 'STL']"
"FIRST_NAME SECOND_NAME filled out the stat sheet nicely with a near double - double consisting of PTS_AVG points , REB rebounds , REB_AVG assists and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'PTS_AVG', 'DREB', 'REB', 'AST', 'REB_AVG']"
"FIRST_NAME SECOND_NAME totaled FG3_PCT points overall while leading the visitors , and FIRST_NAME SECOND_NAME added AST assists , a rebound and REB_AVG steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3_PCT', 'FIRST_NAME', 'SECOND_NAME', 'AST', 'STL', 'PF', 'REB_AVG']"
"FIRST_NAME SECOND_NAME supplied PTS points , AST assists , AST_AVG rebounds , AST_AVG steals and a block . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3M', 'AST', 'REB', 'STL', 'REB_AVG', 'AST_AVG', 'REB', 'STL', 'REB_AVG', 'AST_AVG']"
FIRST_NAME SECOND_NAME managed a modest REB points but did dish out AST assists . ,"['FIRST_NAME', 'SECOND_NAME', 'FGA', 'REB', 'AST']"
"FIRST_NAME SECOND_NAME registered PTS points , REB_AVG rebounds and an assist . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'REB_AVG']"
"FIRST_NAME SECOND_NAME matched FIRST_NAME SECOND_NAME point total and made FIRST_NAME SECOND_NAME a double - double with AST assists , while also hauling in REB rebounds , recording DD_AVG steals and posting a block . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'AST', 'REB', 'FG3M', 'FTA', 'STL', 'DD_AVG']"
FIRST_NAME SECOND_NAME led the REB_AVG unit with PTS points . ,"['FIRST_NAME', 'SECOND_NAME', 'REB_AVG', 'PTS']"
"FIRST_NAME SECOND_NAME was a distant AST on PLAYER-TEAM-PLACE with PTS points , REB rebounds , AST assists and a block . ","['FIRST_NAME', 'SECOND_NAME', 'AST', 'PLAYER-TEAM-PLACE', 'PTS', 'FGM', 'FG3A', 'REB', 'AST']"
"FIRST_NAME SECOND_NAME headlined a modest outing for the 2 unit with REB_AVG points , REB_AVG assists and REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST', 'REB_AVG', 'PTS', 'AST', 'REB_AVG', 'FG3A', 'DREB', 'REB']"
"PLAYER-TEAM-PLACE was led by a modest PTS points from FIRST_NAME SECOND_NAME , who added REB_AVG rebounds . ","['PLAYER-TEAM-PLACE', 'PTS', 'FIRST_NAME', 'SECOND_NAME', 'FG3M', 'DREB', 'REB', 'PF', 'REB_AVG']"
"FIRST_NAME SECOND_NAME followed with PTS points , 7 boards , AST assists and a block . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'AST']"
"SECOND_NAME managed just PTS points , AST_AVG rebounds , an assist and AST_AVG steals in MIN minutes despite drawing the start . ","['SECOND_NAME', 'PTS', 'FG3M', 'DREB', 'REB', 'STL', 'PF', 'AST_AVG', 'FG3M', 'DREB', 'REB', 'STL', 'PF', 'AST_AVG', 'MIN']"
"FIRST_NAME SECOND_NAME was close behind with PTS points , AST_AVG assists and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST', 'AST_AVG']"
"SECOND_NAME 's PTS points , which came on FGM - of - FGA shooting , paced the PLAYER-TEAM-NAME . ","['SECOND_NAME', 'PTS', 'FGM', 'FGA', 'PLAYER-TEAM-NAME']"
FIRST_NAME SECOND_NAME had a double - double with PTS points and AST assists . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST']"
Starting REB - guard FIRST_NAME SECOND_NAME was right behind REB - guard FIRST_NAME SECOND_NAME with PTS points and REB boards . ,"['DREB', 'REB', 'FIRST_NAME', 'SECOND_NAME', 'DREB', 'REB', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME supplied PTS_AVG points , AST boards , AST assists and BLK blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'AST', 'AST', 'FTM', 'FTA', 'BLK']"
"SECOND_NAME had SECOND_NAME own double - double with PTS points , AST assists , AST_AVG rebounds and a steal . ","['SECOND_NAME', 'SECOND_NAME', 'PTS', 'AST', 'FTM', 'FTA', 'REB', 'AST_AVG']"
"FIRST_NAME SECOND_NAME registered PTS points , REB rebounds , PF assists and PF steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'OREB', 'AST', 'STL', 'PF', 'OREB', 'AST', 'STL', 'PF']"
"While PLAYER-TEAM-PLACE failed to find much scoring from their starting 5 outside of FIRST_NAME SECOND_NAME , PLAYER-OPPONENT-TEAM-PLACE benefited from a balanced effort across PLAYER-OPPONENT-TEAM-PLACE IS_LEADER unit . ","['PLAYER-TEAM-PLACE', 'FIRST_NAME', 'SECOND_NAME', 'PLAYER-OPPONENT-TEAM-PLACE', 'PLAYER-OPPONENT-TEAM-PLACE', 'BLK', 'STL_AVG', 'IS_LEADER']"
"FIRST_NAME SECOND_NAME was PF , registering PTS points , REB rebounds , PF assists and PF steals . ","['FIRST_NAME', 'SECOND_NAME', 'FTM', 'FTA', 'AST', 'STL', 'PF', 'PTS', 'REB', 'FTM', 'FTA', 'AST', 'STL', 'PF', 'FTM', 'FTA', 'AST', 'STL', 'PF']"
"FIRST_NAME SECOND_NAME supplied FGA points , REB rebounds and a pair of blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB']"
"FIRST_NAME SECOND_NAME mustered a modest PTS_AVG points but also provided AST assists , REB rebounds and STL steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'PTS_AVG', 'FGA', 'AST', 'REB', 'OREB', 'STL']"
"FIRST_NAME SECOND_NAME went for PTS points , REB rebounds , AST assists , BLK blocks and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FTA', 'AST', 'DREB', 'BLK']"
"FIRST_NAME SECOND_NAME had a near double - double with PTS points , REB rebounds , AST assists , a steal and BLK blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB', 'FTM', 'OREB', 'AST', 'BLK']"
"FIRST_NAME SECOND_NAME came off the bench to supply PTS points , REB rebounds , AST assists , AST_AVG steals and a block . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'AST', 'FG3M', 'STL', 'AST_AVG']"
"FIRST_NAME SECOND_NAME provided PTS points , REB boards and an assist in a reserve role as well . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB']"
"FIRST_NAME SECOND_NAME went for AST points , 10 rebounds and FTA blocks , notably taking only 7 shots on the night . ","['FIRST_NAME', 'SECOND_NAME', 'AST', 'FGM', 'FTA']"
"FIRST_NAME SECOND_NAME complemented FIRST_NAME SECOND_NAME aforementioned scoring total with REB rebounds , AST assists and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'DREB', 'REB', 'FG3M', 'AST']"
"SECOND_NAME filled out the stat sheet with REB rebounds , AST assists , STL steals and a block . ","['SECOND_NAME', 'REB', 'AST', 'FTA', 'OREB', 'STL']"
"FIRST_NAME SECOND_NAME registered PTS points , AST assists , a rebound and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST']"
"FIRST_NAME SECOND_NAME supplemented FIRST_NAME SECOND_NAME scoring haul with AST_AVG rebounds and AST_AVG assists over MIN minutes , and went FGM - of - PTS_AVG from the field overall . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'DREB', 'REB', 'AST', 'AST_AVG', 'DREB', 'REB', 'AST', 'AST_AVG', 'MIN', 'FGM', 'FGA', 'PTS_AVG']"
"FIRST_NAME SECOND_NAME PTS points led PLAYER-TEAM-PLACE , and FIRST_NAME SECOND_NAME added AST assists , REB boards and a steal . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PLAYER-TEAM-PLACE', 'FIRST_NAME', 'SECOND_NAME', 'AST', 'FTA', 'REB']"
"FIRST_NAME SECOND_NAME compiled PTS points , AST assists , REB rebounds and a pair of blocks in another stat - sheet - stuffing outing . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'AST', 'DREB', 'REB']"
"SECOND_NAME led the PLAYER-TEAM-NAME with PTS points , AST assists , REB rebounds and a block . ","['SECOND_NAME', 'PLAYER-TEAM-NAME', 'PTS', 'AST', 'REB']"
"SECOND_NAME had a near double - double with PTS points , AST assists , REB_AVG rebounds and STL steals . ","['SECOND_NAME', 'PTS', 'FTM', 'FTA', 'AST', 'FG3A', 'REB', 'REB_AVG', 'OREB', 'DREB', 'STL']"
"FIRST_NAME SECOND_NAME posted a PTS - point , REB - rebound double - double that also included a block . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB']"
"FIRST_NAME SECOND_NAME provided a solid stat line of REB points , REB rebounds , an assist and BLK blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'PTS', 'REB', 'FGM', 'FG3A', 'BLK']"
"FIRST_NAME SECOND_NAME was a nice bright spot for PLAYER-TEAM-PLACE though , as FIRST_NAME SECOND_NAME tallied PTS points , REB rebounds and AST_AVG assists . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'REB', 'FG3A', 'DREB', 'AST', 'AST_AVG']"
"SECOND_NAME was the only other Blazer in double figures , totaling FGA points , REB rebounds and STL steals . ","['SECOND_NAME', 'PTS', 'FGA', 'FG3M', 'FTM', 'FTA', 'DREB', 'REB', 'STL']"
"FIRST_NAME SECOND_NAME accrued PTS points , REB_AVG rebounds and REB_AVG assists , despite committing AST_AVG turnovers . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB', 'AST', 'REB_AVG', 'DREB', 'REB', 'AST', 'REB_AVG', 'FG3A', 'AST_AVG']"
"FIRST_NAME SECOND_NAME was a nice spark off the bench , dropping PTS points and REB rebounds on FGM - of - FGA from the field . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FGM', 'FGA']"
"FIRST_NAME SECOND_NAME was the lone bright spot for PLAYER-TEAM-PLACE , as FIRST_NAME SECOND_NAME accumulated PTS points , REB rebounds and AST_AVG assists . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'REB', 'FG3A', 'DREB', 'AST', 'AST_AVG']"
"FIRST_NAME SECOND_NAME was the only other Blazer in double figures , providing FGA points and REB_AVG steals . ","['FIRST_NAME', 'SECOND_NAME', 'FGA', 'REB_AVG']"
FIRST_NAME SECOND_NAME scored a game - high PTS points to go along with AST_AVG assists and STL steals . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FTA', 'AST', 'AST_AVG', 'FTM', 'STL']"
"FIRST_NAME SECOND_NAME accrued PTS points , REB_AVG rebounds and REB_AVG assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'DREB', 'REB', 'AST', 'REB_AVG', 'DREB', 'REB', 'AST', 'REB_AVG']"
"The only other player to score in double digits for the visiting PLAYER-TEAM-PLACE PLAYER-TEAM-NAME 113 - 78 was FIRST_NAME SECOND_NAME , who finished with PTS_AVG points and REB rebounds . ","['PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'PTS_AVG', 'REB']"
